u1*(-a^2),u2*(1/Ma),u3*(Mb),u4*(Mc),u5*(h),u6*(m),y
0.21572445,0.561672376,0.399971752,0.114009025,0.376398454,0.447950926,20.15701388
0.520685633,0.183899727,0.074162045,0.340728779,0.007751244,0.864911719,18.16625971
0.007682918,0.668446021,0.574105537,0.827922987,0.81488379,0.224686077,28.75143599
0.104264734,0.848029422,0.406230275,0.019155447,0.648364636,0.759714252,25.05584272
0.697863982,0.526671648,0.416222737,0.97807775,0.737522837,0.604179267,31.33971389
0.448062857,0.829211137,0.73898625,0.701877626,0.504465845,0.706223202,28.2882104
0.94863896,0.366857301,0.30175957,0.386943,0.32591182,0.374997234,21.55807519
0.910766568,0.791279176,0.457388875,0.158213856,0.076812569,0.86805056,21.09274074
0.276457896,0.833581749,0.85008396,0.94248998,0.096750577,0.557785873,23.93366314
0.37771593,0.235705297,0.482611252,0.136056518,0.580457166,0.173555815,20.8360688
0.918171731,0.990239066,0.738441661,0.876170927,0.293265916,0.744599728,28.41393835
0.579257595,0.724166363,0.368383987,0.656742005,0.211507571,0.892269789,24.82348209
0.369721908,0.04969955,0.380349211,0.243874579,0.448950827,0.187675152,19.24809944
0.800406705,0.164453174,0.70490125,0.469555941,0.683585991,0.567325044,27.00851756
0.924504108,0.836180425,0.555126129,0.149026165,0.013513326,0.97309766,21.11204388
0.673493065,0.611060432,0.159481751,0.336117438,0.029135988,0.757468839,19.57307074
0.230903578,0.440791591,0.376645475,0.49400561,0.433946765,0.465339349,22.84724172
0.819260516,0.539608434,0.722005056,0.225313924,0.986266929,0.300563264,29.03025694
0.420526161,0.285353091,0.889247901,0.701703396,0.704487577,0.929057379,30.34034164
0.69804658,0.575422435,0.933955963,0.939768052,0.945995113,0.285046428,32.93907622
0.486353616,0.02355444,0.821789318,0.674706815,0.080745028,0.810962403,21.34804776
0.940864904,0.964449155,0.470160065,0.033616358,0.780226389,0.122054348,25.65500392
0.068375241,0.999962017,0.434186049,0.22793021,0.846275175,0.13864732,26.00403556
0.155796704,0.226990338,0.510481858,0.918394985,0.78178893,0.531282471,29.30653663
0.194568262,0.357253706,0.569827526,0.178533306,0.783286559,0.797660571,26.77458033
0.221000507,0.328402098,0.268730547,0.240516761,0.195822554,0.100821538,16.12738204
0.235427618,0.247840744,0.675068584,0.11157126,0.723354071,0.466330008,23.90830681
0.152850205,0.109575043,0.717907433,0.067002638,0.157087753,0.154655806,14.77163458
0.692917552,0.688938075,0.256198912,0.228377337,0.441416561,0.050055324,20.75448707
0.218155748,0.334282118,0.339851851,0.976360709,0.135779095,0.144620941,20.15955372
0.235453481,0.195498468,0.612616013,0.109468102,0.351665715,0.009078878,16.89851796
0.197388262,0.532429967,0.666181996,0.572076665,0.182430458,0.539291085,21.30942033
0.39868722,0.374116739,0.950251126,0.499446996,0.691418072,0.206685188,25.67222613
0.958593103,0.106711969,0.193010816,0.95808728,0.112054501,0.017170475,19.7058684
0.36678022,0.386137859,0.881203305,0.790919401,0.503662376,0.110859176,24.55753977
0.29762418,0.712476592,0.531221031,0.282501445,0.000562413,0.160635852,16.03444657
0.068599591,0.58098534,0.868057497,0.027796456,0.849366382,0.328105609,25.18194481
0.352527532,0.46313774,0.777559066,0.145497159,0.640582173,0.76124781,25.62701496
0.232196046,0.94364596,0.969321118,0.64926301,0.049782561,0.205904162,20.27180125
0.762927338,0.742396412,0.92571412,0.73753445,0.836452273,0.32505251,31.22951161
0.1116283,0.94446665,0.169275608,0.887645226,0.37401189,0.765819787,26.95368293
0.143681042,0.802606089,0.579964016,0.543073374,0.488103694,0.749347277,26.42754733
0.278510301,0.154052458,0.02856338,0.742892221,0.625784263,0.848617179,27.27187342
0.288026829,0.206870258,0.688284112,0.87187923,0.253952752,0.394332135,22.47945967
0.846304937,0.066079171,0.541505509,0.420471884,0.751722027,0.171645832,25.10483044
0.791283656,0.39675446,0.142781454,0.859159206,0.472490944,0.217100323,24.89735106
0.578635633,0.493937992,0.666406111,0.571915348,0.488663128,0.104344606,23.45586707
0.288588679,0.989760677,0.367089413,0.903483034,0.183974281,0.554230685,24.49683651
0.318878353,0.904019167,0.094591621,0.139211175,0.403368504,0.004437508,19.18957827
0.592218275,0.212540285,0.002991512,0.353766891,0.604430227,0.024241244,21.32351497
0.739866559,0.398540182,0.606319751,0.427490022,0.291091209,0.713900349,23.21236967
0.384098055,0.514681045,0.790110116,0.63456637,0.221289553,0.770677144,23.813663
0.509562029,0.572751518,0.473994451,0.058370955,0.130716193,0.493829511,17.83633789
0.888033137,0.237033182,0.36391856,0.613462309,0.824653229,0.953752526,31.37841889
0.649790857,0.288545726,0.756030368,0.268801833,0.239531431,0.931814531,22.44552528
0.535550132,0.61574602,0.006326702,0.81792497,0.470794721,0.180403048,24.38693009
0.071222461,0.337679128,0.806249461,0.445620138,0.220222329,0.890218698,22.13233877
0.176015212,0.719721136,0.146313034,0.646511497,0.931364097,0.611771943,30.84496124
0.200991584,0.298353039,0.293419798,0.91640023,0.490760213,0.397967426,25.11453305
0.623148292,0.210421029,0.613837327,0.868539637,0.875351224,0.863884896,32.83319265
0.108112752,0.537649889,0.805989802,0.652519893,0.962423583,0.503455328,31.01963887
0.02899487,0.106004882,0.147080333,0.858309497,0.428941125,0.288727119,22.33741096
0.360350558,0.934715161,0.660291593,0.752781517,0.335671913,0.052266514,23.32136861
0.718859179,0.22275683,0.40847581,0.538536557,0.518546706,0.676948341,25.55722408
0.693249354,0.461616753,0.256384136,0.559667928,0.787109323,0.055100319,26.2347462
0.792670352,0.715660206,0.393741544,0.498583241,0.075374757,0.476946109,20.60366072
0.696248256,0.604357555,0.384638041,0.798269254,0.506412992,0.334686904,26.32253219
0.613285579,0.291293935,0.835705829,0.771341809,0.820254057,0.167244785,28.66133517
0.486162097,0.935882359,0.53699062,0.431810752,0.334413314,0.908709503,25.732829
0.20849832,0.456317438,0.841654658,0.981579297,0.601601007,0.176743624,27.04083693
0.568548056,0.681306238,0.166014416,0.885794521,0.554827881,0.233631296,26.57089463
0.636624748,0.145057269,0.837595832,0.19671698,0.072341804,0.094847721,15.48745719
0.123743328,0.262295775,0.310901796,0.300004313,0.620064086,0.334926194,22.41615255
0.565147339,0.163384321,0.716628907,0.851063926,0.88957132,0.111880017,29.03603048
0.097748713,0.613113179,0.49894272,0.125752565,0.699456251,0.984169948,26.85209118
0.547076802,0.079047254,0.59874476,0.338149349,0.209763263,0.471501245,19.13297399
0.158918891,0.422310072,0.642557782,0.628049644,0.668516347,0.265124763,25.66472252
0.119013547,0.40815435,0.640137125,0.872883501,0.23396458,0.538978403,23.1624638
0.113100056,0.182403782,0.933368911,0.412659626,0.078602048,0.258415411,16.88472421
0.911025313,0.181567172,0.680575356,0.78409081,0.520535549,0.376373199,26.22045261
0.598087317,0.32826971,0.576115895,0.397745058,0.71312281,0.238252351,25.18036343
0.250158722,0.517643181,0.270451681,0.470799026,0.512981624,0.861062585,25.74481108
0.071448878,0.613105381,0.83392349,0.407234832,0.181158968,0.140467332,18.55275239
0.536181419,0.707818684,0.291337796,0.789529417,0.216228544,0.476565479,23.34757201
0.144802971,0.810695525,0.464070656,0.936404775,0.021503016,0.639600451,22.4922656
0.778402934,0.401635567,0.386209762,0.743909152,0.425575034,0.660441038,26.21358772
0.496109657,0.412253822,0.517235027,0.930295093,0.126798848,0.96596436,24.93801186
0.726448885,0.556988442,0.968518691,0.7359115,0.992550708,0.753150142,34.66846934
0.395726599,0.79904472,0.043388214,0.140063864,0.150023082,0.668963903,19.23914936
0.702322745,0.574602629,0.523554739,0.796566991,0.701784779,0.877935588,31.50428272
0.684614356,0.155341069,0.204927082,0.567895089,0.788485359,0.184330645,25.93349061
0.561416208,0.142162332,0.127090195,0.882270683,0.016915024,0.983419174,22.15365496
0.845739634,0.077215876,0.500118776,0.530422133,0.670304799,0.16036895,24.7013402
0.582473574,0.002930882,0.536411975,0.854054266,0.228263492,0.951594293,24.59981673
0.578110411,0.750882127,0.698385962,0.221369679,0.164930017,0.782488969,21.67626927
0.307983107,0.155212037,0.283355738,0.405442944,0.853006434,0.469113136,26.52093648
0.931506266,0.050595803,0.014195421,0.621879818,0.784057178,0.769810156,29.0251089
0.517139572,0.703186093,0.423491716,0.968270012,0.008481197,0.077082126,20.07588006
0.391714658,0.406826366,0.29702545,0.733889621,0.677678888,0.760960051,28.78973123
0.541642292,0.775223816,0.947138592,0.156061743,0.198345664,0.764666621,21.96951545
0.145242139,0.656781251,0.449581757,0.224529294,0.631411547,0.592024352,24.81943675
0.265125237,0.428178426,0.802439255,0.955122264,0.839667303,0.805781962,32.85409567
0.306681862,0.984548182,0.971417996,0.981868357,0.504094382,0.912301234,31.52598416
0.515158769,0.095913202,0.070144676,0.066893838,0.965184525,0.096970199,23.89170248
0.695510834,0.048752528,0.669279813,0.442311557,0.56225675,0.972993283,26.80711573
0.287202462,0.33109192,0.821278013,0.435906505,0.727898048,0.258212562,25.44087612
0.135765996,0.963301852,0.008990925,0.660247377,0.250858579,0.109462206,20.69402217
0.559218183,0.013309425,0.084614732,0.691252282,0.534032492,0.422563651,23.95400859
0.854649831,0.060147614,0.626918048,0.474976241,0.535064077,0.115216549,22.67682868
0.418232086,0.901058865,0.554147819,0.143888197,0.294471468,0.077438539,19.15504199
0.475772909,0.889351707,0.097121164,0.576351894,0.747013556,0.251402991,27.44457168
0.289208512,0.829244892,0.968498582,0.204957404,0.016446835,0.897257347,20.43229276
0.808834123,0.686680511,0.283480864,0.250131741,0.820118754,0.767133227,29.28081271
0.120664945,0.925817093,0.875866763,0.366667914,0.185716608,0.570678856,21.61458237
0.171088718,0.649664106,0.704573799,0.681550884,0.500009679,0.623569831,26.55530106
0.999956613,0.330360892,0.879396635,0.22287173,0.271464419,0.563096419,21.72037636
0.682215753,0.923917591,0.599744524,0.548699704,0.950211243,0.187529496,30.66818167
0.548052407,0.136656129,0.884072346,0.746435251,0.426421088,0.282371592,23.83970424
0.795107945,0.785965265,0.700258261,0.42352386,0.881772951,0.886921538,32.55552534
0.996882455,0.011773823,0.460596625,0.283127025,0.781145886,0.023614074,23.91056447
0.190874281,0.368574922,0.229411153,0.750402588,0.683295927,0.593963113,27.50337227
0.791393039,0.978544833,0.935936171,0.820454336,0.876957539,0.115654691,31.94681477
0.342162083,0.114930514,0.800689833,0.324545483,0.926025927,0.397830909,27.27888903
0.731232685,0.633328421,0.528239654,0.944470564,0.154870861,0.050696817,21.93356791
0.707659728,0.895605284,0.244681592,0.77078996,0.663002472,0.265699005,28.37842214
0.998330043,0.249048667,0.196920688,0.73319248,0.638345566,0.007988108,25.13842933
0.111872052,0.199251014,0.358670476,0.205379814,0.488153869,0.537674794,21.13800214
0.002125395,0.783838485,0.412672092,0.712647474,0.49059574,0.421083335,25.24322478
0.747784465,0.167962118,0.812328602,0.554480415,0.0974852,0.359463597,19.51197105
0.568776918,0.869808908,0.138630193,0.654153433,0.652634892,0.193934936,26.68113983
0.690874128,0.64345971,0.549591,0.250073684,0.416051306,0.523577584,23.24745958
0.753525035,0.870191822,0.273500944,0.876507263,0.57176083,0.224708514,27.77159306
0.493506552,0.980740583,0.242508496,0.089290785,0.438333548,0.86567701,24.41712993
0.356534525,0.668583327,0.098239,0.347643479,0.536781861,0.522500377,24.00592262
0.770375886,0.892395242,0.152547558,0.209011464,0.325325988,0.940216859,24.30582377
0.380129929,0.688693918,0.968466357,0.855293126,0.126427355,0.866449603,25.26017618
0.622192269,0.051012219,0.091194371,0.657511708,0.078777649,0.905742949,20.95332954
0.893406027,0.062463184,0.118409936,0.9628405,0.281985561,0.663302357,24.62919803
0.158391472,0.194125972,0.353277951,0.427454678,0.730854004,0.538226306,25.45518543
0.00890616,0.587406193,0.944185588,0.526909543,0.567552384,0.037551734,23.35615382
0.256756611,0.475442673,0.576459851,0.754315195,0.982085207,0.667102295,32.45095614
0.797471943,0.66208743,0.227009873,0.860257396,0.18832613,0.578067054,24.2335142
0.566825642,0.308883229,0.921914635,0.340642519,0.70493384,0.842525595,28.15886209
0.946160864,0.039539377,0.444900667,0.349224915,0.79186431,0.416832305,26.36017359
0.5478741,0.393055492,0.667282697,0.047216672,0.481278225,0.204295509,20.355955
0.265781383,0.244376659,0.473051595,0.897273762,0.036980729,0.402977999,19.81657145
0.765885305,0.349443417,0.005098799,0.472446031,0.924962429,0.684396414,29.94395647
0.657550386,0.948524638,0.051025097,0.620143391,0.245922905,0.647963195,24.14896351
0.82068336,0.938393777,0.548702657,0.227030666,0.359023035,0.65203244,24.21022466
0.667998476,0.309058459,0.080910702,0.412997608,0.389176689,0.80079417,23.53661515
0.45194901,0.286677664,0.839873884,0.172551671,0.822943791,0.825775863,28.06325667
0.277082669,0.182396936,0.831906912,0.624623052,0.507905848,0.361553117,23.99959059
0.055600465,0.930151236,0.631830384,0.670800115,0.029341286,0.914100547,22.79679907
0.307936253,0.231866172,0.029893201,0.645826402,0.482087316,0.909780533,25.56521969
0.046258478,0.419916877,0.58685885,0.066916556,0.523375997,0.766131484,22.74522458
0.430027071,0.696333698,0.747226841,0.390290505,0.887812723,0.746682731,30.79880486
0.225799912,0.739535731,0.0570156,0.618856138,0.313451944,0.896436046,24.7124708
0.703647608,0.992682933,0.020759891,0.007615571,0.089908418,0.388510879,17.48363269
0.220178527,0.136252649,0.005346495,0.403128444,0.014542,0.25512604,14.72603961
0.081431836,0.401261385,0.00201085,0.798006619,0.795661117,0.177726479,26.59426961
0.838797278,0.565813095,0.211443012,0.922927241,0.359869576,0.681786525,26.95712935
0.06003286,0.811999387,0.561513171,0.505232302,0.806703875,0.193506531,27.0777066
0.750958459,0.345942788,0.01483819,0.143430063,0.606520736,0.838115258,24.89140806
0.929425326,0.90360269,0.268989976,0.453704141,0.11390437,0.91879641,23.65620301
0.107129119,0.95083541,0.785468363,0.677391163,0.411657449,0.78446487,27.17152773
0.55966793,0.978442425,0.40943622,0.401118212,0.736049332,0.077014596,26.2931917
0.45172671,0.130660223,0.865221215,0.028375058,0.172725461,0.74468801,18.55966184
0.798710059,0.164310734,0.493538247,0.979155355,0.283408114,0.262139869,23.41718853
0.623480006,0.31765483,0.525963944,0.238438394,0.826872616,0.600634236,27.34514335
0.278273437,0.419658855,0.400698561,0.618790308,0.973480718,0.658313081,31.10264715
0.001469006,0.99760275,0.881219337,0.502107655,0.571221988,0.383396044,26.10186527
0.482867729,0.772218079,0.278689541,0.881584065,0.333229276,0.930195049,27.63965495
0.894108882,0.648029722,0.263537713,0.448639707,0.412497523,0.956436112,26.55160258
0.90536317,0.719468622,0.939052488,0.130818597,0.252370762,0.47371458,21.55964456
0.125296983,0.351603494,0.142396648,0.965205864,0.257065295,0.358692853,22.18848241
0.860676967,0.641954162,0.006347218,0.572067143,0.757128489,0.615051971,29.24994183
0.034431286,0.039267526,0.690480284,0.847398061,0.145474925,0.318579646,19.64537127
0.092349275,0.27586446,0.116120534,0.481578288,0.623138065,0.33677305,23.23746449
0.966220812,0.983732116,0.533602637,0.012186832,0.368105962,0.575942179,23.05414536
0.386967407,0.552108075,0.259829079,0.592807519,0.506994536,0.479929089,24.86042766
0.070783897,0.763040807,0.326237587,0.171278009,0.797337527,0.863452907,27.83302951
0.470455354,0.620469841,0.740058401,0.773797874,0.193826463,0.852991442,25.14606985
0.04613702,0.750194443,0.89664693,0.778216849,0.59428841,0.544127995,28.20922976
0.016370155,0.496576298,0.226802731,0.283653326,0.106359527,0.402954771,16.85568144
0.561750229,0.998210629,0.881866841,0.841897098,0.45682721,0.12431862,26.59583482
0.21120622,0.924570132,0.78069009,0.659721332,0.022930699,0.147990911,19.3406089
0.62191259,0.852624798,0.10109138,0.053602421,0.831702752,0.71349178,27.8228431
0.334699264,0.072238898,0.742954518,0.119976449,0.337894886,0.761965055,20.5849696
0.132477033,0.011611038,0.081839231,0.574890542,0.181117682,0.291094749,17.50077521
0.984401858,0.366564632,0.205949099,0.033669063,0.9068503,0.224124322,25.58226086
0.249941415,0.547812894,0.875653523,0.52651281,0.567164312,0.021727796,23.53048939
0.061977146,0.320444469,0.285495654,0.163585971,0.797635016,0.797697167,26.05515304
0.27883662,0.683371983,0.298078774,0.063588262,0.684040941,0.697270901,25.13128272
0.251700056,0.204993215,0.319649201,0.229093315,0.768358907,0.902072514,26.7030829
0.299646304,0.41070141,0.986868756,0.794868989,0.151097887,0.789467335,23.84142522
0.355674231,0.721948025,0.314516088,0.486108959,0.898688833,0.514607309,29.62292296
0.805165181,0.367812907,0.294116027,0.082572849,0.408476678,0.750309535,22.30364804
0.059784436,0.99140543,0.947413619,0.602091708,0.500958505,0.946140006,28.86965793
0.35453267,0.513934105,0.223826731,0.56244546,0.308878301,0.177398632,20.55481329
0.103745543,0.801007454,0.849499369,0.312603717,0.881541394,0.129454784,26.98615545
0.982196646,0.564094177,0.294577217,0.850158736,0.411212965,0.540330794,26.83570361
0.143971732,0.675884345,0.176099655,0.070833479,0.422179696,0.29332608,19.5375336
0.479034945,0.642960514,0.026181004,0.045685346,0.933607566,0.354707965,26.17716564
0.480043433,0.048108747,0.403656745,0.828622826,0.518124919,0.910443449,27.45135146
0.781178209,0.778882938,0.644471043,0.974994353,0.489486753,0.59344768,29.55675736
0.272145871,0.232807465,0.10691058,0.637360316,0.240790153,0.965199617,22.94272182
0.737773858,0.305512113,0.387632148,0.229511255,0.099116893,0.648033352,18.78016928
0.026338559,0.12504698,0.665345636,0.814067127,0.028626956,0.899019551,21.1488605
0.927150438,0.483236941,0.861820468,0.458738378,0.963701136,0.745043448,32.63880354
